time,cpu_consumption,memory_consumption,energy_consumption,try
1.71568E+12,24.457106,2297.294848,15.39936545,15
1.71568E+12,34.84224,2298.646528,24.13873376,15
1.71568E+12,31.606752,2258.399232,21.35974213,15
1.71568E+12,34.62323,2259.759104,23.98179029,15
1.71568E+12,33.250698,2262.130688,22.8289421,15
1.71568E+12,34.935673,2262.851584,24.33875357,15
1.71568E+12,33.720932,2263.314432,23.21463341,15
1.71568E+12,34.621033,2263.846912,24.11219076,15
1.71568E+12,33.944954,2264.072192,23.48076198,15
1.71568E+12,33.965183,2264.805376,23.52086325,15
1.71568E+12,34.83559,2265.141248,24.19396197,15
1.71568E+12,33.271614,2265.4976,22.86338813,15
1.71568E+12,34.841717,2265.759744,24.32567344,15
1.71568E+12,33.17873,2265.8048,22.84287445,15
1.71568E+12,34.65094,2265.534464,24.15553476,15
1.71568E+12,33.389015,2265.575424,22.88747476,15
1.71568E+12,34.686653,2265.571328,24.06834678,15
1.71568E+12,32.87898,2265.890816,22.52956429,15
1.71568E+12,34.743027,2265.890816,23.94591582,15
1.71568E+12,33.226097,2265.931776,22.66368896,15
1.71568E+12,34.22729,2265.710592,23.67532736,15
1.71568E+12,33.082035,2265.759744,22.54669114,15
1.71568E+12,34.605762,2265.677824,23.86974029,15
1.71568E+12,33.164963,2265.72288,22.59461788,15
1.71568E+12,34.438957,2247.835648,23.60881539,15
1.71568E+12,33.73939,2254.262272,23.10538466,15
1.71568E+12,34.6363,2254.802944,23.85687324,15
1.71568E+12,33.533127,2256.314368,22.94767338,15
1.71568E+12,35.167034,2256.314368,24.28353937,15
1.71568E+12,33.837013,2256.384,23.22701305,15
1.71568E+12,34.63396,2256.355328,24.13464436,15
1.71568E+12,33.746708,2256.408576,23.20496394,15
1.71568E+12,34.926327,2256.408576,24.48554598,15
1.71568E+12,33.533623,2256.326656,23.06463967,15
1.71568E+12,34.417328,2256.326656,23.72049981,15
1.71568E+12,34.44624,2257.453056,23.94807939,15
1.71568E+12,33.557346,2257.321984,23.09608121,15
1.71568E+12,34.4922,2257.63328,23.93390437,15
1.71568E+12,33.134098,2257.678336,22.76363364,15
1.71568E+12,34.94964,2257.678336,24.21011602,15
1.71568E+12,33.318417,2257.395712,22.88417903,15
1.71568E+12,35.117702,2257.395712,24.34953609,15
1.71568E+12,33.632607,2257.317888,22.99351328,15
1.71568E+12,34.824505,2257.313792,24.11659854,15
1.71568E+12,33.248116,2257.375232,22.78900913,15
1.71568E+12,34.8516,2257.604608,24.14196446,15
1.71568E+12,33.2714,2257.661952,22.80290065,15
1.71568E+12,33.2714,2257.661952,22.80290065,16
1.71568E+12,34.797493,2257.75616,,16
1.71568E+12,20.247305,2159.86176,12.28570908,16
1.71568E+12,24.835402,2383.683584,15.60558135,16
1.71568E+12,34.58076,2384.080896,23.94541646,16
1.71568E+12,31.264338,2345.324544,20.94664344,16
1.71568E+12,34.623493,2346.06592,24.02163347,16
1.71568E+12,33.523895,2348.404736,22.98189707,16
1.71568E+12,34.860455,2348.675072,24.12661627,16
1.71568E+12,33.684685,2349.129728,23.20586034,16
1.71568E+12,34.95008,2349.129728,24.3062354,16
1.71568E+12,33.905716,2349.502464,23.47798758,16
1.71568E+12,33.894817,2350.235648,23.37572823,16
1.71568E+12,34.606754,2350.329856,23.97159795,16
1.71568E+12,33.470016,2350.411776,23.00561281,16
1.71568E+12,34.733337,2350.411776,24.17753265,16
1.71568E+12,33.143913,2350.452736,22.6810235,16
1.71568E+12,34.68322,2350.424064,24.07308604,16
1.71568E+12,33.451843,2350.473216,22.84562458,16
1.71568E+12,34.380386,2350.477312,23.85517281,16
1.71568E+12,33.222057,2350.608384,22.63179634,16
1.71568E+12,34.33878,2350.608384,23.63999291,16
1.71568E+12,33.046825,2350.911488,22.51408999,16
1.71568E+12,34.81919,2350.911488,24.02658719,17
1.71568E+12,22.0096,2221.264896,13.59872141,17
1.71568E+12,22.890114,2468.94592,14.12728841,17
1.71568E+12,34.541264,2470.37952,23.67698855,17
1.71568E+12,31.447065,2430.406656,21.08449158,17
1.71568E+12,34.677933,2431.696896,23.98159964,17
1.71568E+12,33.623413,2434.052096,23.1309994,17
1.71568E+12,35.16129,2434.957312,24.43809388,17
1.71568E+12,33.490837,2434.039808,23.06821631,17
1.71568E+12,35.023724,2434.039808,24.4167679,17
1.71568E+12,33.801003,2434.174976,23.26954709,17
1.71568E+12,34.440796,2434.174976,23.96875781,17
1.71568E+12,33.872326,2434.277376,23.21826914,17
1.71568E+12,33.757595,2434.277376,23.38452412,17
1.71568E+12,34.104527,2434.617344,23.50187395,17
1.71568E+12,33.041702,2433.241088,22.65071206,17
1.71568E+12,34.661022,2433.241088,24.00606175,17
1.71568E+12,32.982033,2432.98304,22.65771587,17
1.71568E+12,34.512596,2432.47104,23.92500964,17
1.71568E+12,33.296963,2432.6144,22.74389762,17
1.71568E+12,34.325233,2432.466944,23.69187751,17
1.71568E+12,33.298996,2432.507904,22.74792439,17
1.71568E+12,34.696648,2431.053824,23.92481108,17
1.71568E+12,32.864956,2431.361024,22.46493361,17
1.71568E+12,34.618343,2431.967232,23.88168676,17
1.71568E+12,33.5934,2432.008192,22.91103677,17
1.71568E+12,34.712715,2432.004096,23.99972282,17
1.71568E+12,33.556614,2432.053248,23.00435245,17
1.71568E+12,34.747498,2432.24576,24.05494271,17
1.71568E+12,33.11569,2432.454656,22.78642231,17
1.71568E+12,34.884464,2432.372736,24.17632946,17
1.71568E+12,33.263374,2431.909888,22.90407784,17
1.71568E+12,34.983646,2431.909888,24.42285109,17
1.71568E+12,33.03007,2431.926272,22.72011568,17
1.71568E+12,34.965126,2432.1024,24.42199823,17
1.71568E+12,33.435917,2432.106496,23.01842068,17
1.71568E+12,34.78456,2432.106496,24.24906997,17
1.71568E+12,33.504856,2432.147456,22.9959156,17
1.71568E+12,34.87117,2432.147456,24.27020637,17
1.71568E+12,33.429153,2432.188416,22.94227557,17
1.71568E+12,34.079,2432.188416,23.57700206,17
1.71568E+12,33.899277,2432.208896,23.19968158,17
1.71568E+12,33.58026,2431.717376,23.09850338,17
1.71568E+12,34.628452,2415.734784,23.93730757,17
1.71568E+12,33.455315,2422.996992,22.91764729,17
1.71568E+12,34.794926,2423.537664,24.12669396,17
1.71568E+12,33.07197,2423.82848,22.65647721,17
1.71568E+12,34.643955,2423.238656,23.97844223,17
1.71568E+12,34.643955,2423.238656,23.97844223,18
1.71568E+12,27.829079,2424.508416,18.14307127,18
1.71568E+12,17.066868,2554.159104,9.955131141,18
1.71568E+12,34.835453,2556.534784,23.92466517,18
1.71568E+12,31.318787,2560.434176,21.14166423,18
1.71568E+12,34.470207,2560.385024,23.85674768,18
1.71568E+12,33.180107,2560.581632,22.64954872,18
1.71568E+12,34.839455,2560.548864,24.06176518,18
1.71568E+12,33.484596,2560.700416,22.94948975,18
1.71568E+12,35.181732,2560.700416,24.5363951,18
1.71568E+12,33.343933,2560.585728,22.96490303,18
1.71568E+12,35.260487,2561.343488,24.70638228,18
1.71568E+12,33.42932,2511.286272,23.03732903,18
1.71568E+12,34.89188,2512.216064,24.29290797,18
1.71568E+12,33.480232,2513.682432,23.03767816,18
1.71568E+12,35.07726,2513.948672,24.3797414,18
1.71568E+12,33.297188,2514.395136,22.89646657,18
1.71568E+12,34.438694,2514.395136,23.84788572,18
1.71568E+12,33.78813,2514.509824,23.20601154,18
1.71568E+12,33.74928,2515.042304,23.2289298,18
1.71568E+12,34.25464,2515.3536,23.60016321,18
1.71568E+12,33.216496,2515.402752,22.68476084,18
1.71568E+12,35.01131,2515.402752,24.29854872,18
1.71568E+12,33.67069,2515.447808,22.97821229,18
1.71568E+12,34.564663,2515.447808,23.91848233,18
1.71568E+12,33.1968,2515.488768,22.69586854,18
1.71568E+12,34.586803,2515.488768,23.93667859,18
1.71568E+12,33.30764,2516.164608,,18
1.71568E+12,34.569485,2516.164608,23.79505681,18
1.71568E+12,33.50809,2516.217856,22.80880272,18
1.71568E+12,34.49353,2516.39808,23.71989553,18
1.71568E+12,33.025005,2516.709376,22.59743619,18
1.71568E+12,34.467567,2516.709376,23.70647958,18
1.71568E+12,33.53278,2516.750336,22.90883155,18
1.71568E+12,34.808826,2517.839872,24.01688308,18
1.71568E+12,33.10858,2517.884928,22.66344949,18
1.71568E+12,34.810535,2517.884928,24.07600644,18
1.71568E+12,33.54967,2517.929984,22.94501332,18
1.71568E+12,34.95689,2517.929984,24.18746614,18
1.71568E+12,33.35248,2517.970944,23.04140499,18
1.71568E+12,33.35248,2517.970944,23.04140499,19
1.71568E+12,35.03205,2517.970944,24.4506649,19
1.71568E+12,14.752444,2453.499904,8.45806903,19
1.71568E+12,29.9923,2634.928128,19.68509552,19
1.71568E+12,33.594402,2492.919808,22.96904179,19
1.71568E+12,32.854843,2595.176448,22.36253399,19
1.71568E+12,34.376,2598.408192,23.70058989,19
1.71568E+12,34.00554,2599.010304,23.38891277,19
1.71568E+12,33.84193,2597.126144,23.32777292,19
1.71568E+12,34.80894,2597.548032,24.28483668,19
1.71568E+12,33.316338,2597.978112,22.96485821,19
1.71568E+12,35.04655,2597.978112,24.50507889,19
1.71568E+12,33.767155,2598.047744,23.27051478,19
1.71568E+12,35.18578,2598.060032,24.5455854,19
1.71568E+12,33.758865,2599.44448,23.21919264,19
1.71568E+12,34.845585,2599.542784,24.28925536,19
1.71568E+12,33.418663,2600.77568,23.04294815,19
1.71568E+12,34.912075,2601.435136,24.20900479,19
1.71568E+12,33.441994,2601.476096,22.91976134,19
1.71568E+12,34.926258,2601.746432,24.14955055,19
1.71568E+12,33.476643,2601.791488,23.08786322,19
1.71568E+12,34.72044,2601.791488,24.08116314,19
1.71568E+12,33.27755,2601.832448,22.77733106,19
1.71568E+12,34.826702,2601.832448,24.03424147,19
1.71568E+12,33.109577,2601.873408,22.59672422,19
1.71568E+12,34.708878,2601.873408,23.98418773,19
1.71568E+12,33.393433,2601.914368,22.79432939,19
1.71568E+12,34.707394,2601.730048,24.04888738,19
1.71568E+12,33.31196,2601.771008,22.77431325,19
1.71568E+12,34.72249,2601.771008,23.94376341,19
1.71568E+12,33.260815,2601.811968,22.77075219,19
1.71568E+12,34.89855,2602.299392,24.17274808,19
1.71568E+12,32.934055,2602.340352,22.56836737,19
1.71568E+12,32.934055,2602.340352,22.56836737,20
1.71568E+12,34.733807,2602.340352,23.98549545,20
1.71568E+12,10.568747,2701.508608,5.784902674,20
1.71568E+12,34.485416,2711.601152,23.64576272,20
1.71568E+12,31.423088,2658.082816,21.11365051,20
1.71568E+12,34.733463,2669.81376,23.96820216,20
1.71568E+12,33.662407,2672.717824,22.9709858,20
1.71568E+12,34.821312,2672.717824,24.06088759,20
1.71568E+12,33.380424,2673.430528,23.05154912,20
1.71568E+12,35.30774,2673.700864,24.61892673,20
1.71568E+12,33.533432,2674.356224,23.08376572,20
1.71568E+12,35.113277,2674.622464,24.45951649,20
1.71568E+12,33.683395,2674.753536,23.11032208,20
1.71568E+12,34.840904,2674.753536,24.32094371,20
1.71568E+12,33.599228,2675.044352,23.0386183,20
1.71568E+12,34.8204,2674.56512,24.2072763,20
1.71568E+12,33.818485,2674.60608,23.24257781,20
1.71568E+12,35.02923,2674.60608,24.31412673,20
1.71568E+12,33.154533,2673.963008,22.71659972,20
1.71568E+12,34.882973,2673.508352,24.15349321,20
1.71568E+12,33.586998,2673.549312,23.0003873,20
1.71568E+12,35.015163,2673.528832,24.23551006,20
1.71568E+12,33.163105,2673.508352,22.63289989,20
1.71568E+12,34.44409,2673.446912,23.80603026,20
1.71568E+12,33.258427,2673.430528,22.60941136,20
1.71568E+12,34.607002,2672.799744,23.94636159,20
1.71568E+12,33.303543,2672.840704,22.79434597,20
1.71568E+12,34.033184,2671.742976,23.4136929,20
1.71568E+12,33.873756,2669.13792,23.3204523,20
1.71568E+12,33.873756,2669.13792,23.3204523,21
1.71568E+12,33.71421,2658.951168,22.99647445,21
1.71568E+12,11.31708,2782.69952,6.242130442,21
1.71568E+12,34.40798,2784.74752,23.55552168,21
1.71568E+12,31.304682,2739.224576,21.03987318,21
1.71568E+12,34.690086,2743.549952,23.88648582,21
1.71568E+12,33.6836,2746.302464,23.09387962,21
1.71568E+12,34.938908,2746.5728,24.07572378,21
1.71568E+12,33.227467,2746.974208,22.71693874,21
1.71568E+12,34.737717,2746.4704,24.0788339,21
1.71568E+12,33.1106,2747.109376,22.77247273,21
1.71568E+12,34.96248,2747.109376,24.33296667,21
1.71568E+12,33.525898,2747.564032,23.21412163,21
1.71568E+12,34.930805,2747.564032,24.40119796,21
1.71568E+12,33.002403,2747.633664,22.69801438,21
1.71568E+12,34.972324,2747.633664,24.2926746,21
1.71568E+12,33.607822,2733.006848,22.99324709,21
1.71568E+12,34.50928,2735.169536,23.9320236,21
1.71568E+12,33.47879,2738.798592,22.90882041,21
1.71568E+12,34.982605,2738.798592,24.20130686,21
1.71568E+12,33.68128,2739.953664,22.9424412,21
1.71568E+12,34.806877,2740.75648,24.06684172,21
1.71568E+12,29.764112,2740.883456,19.67289135,21
1.71568E+12,34.678604,2740.809728,23.88506511,21
1.71568E+12,33.875145,2741.747712,,21
1.71568E+12,35.13357,2741.960704,24.44682134,21
1.71568E+12,33.871696,2742.071296,23.41929232,21
1.71568E+12,34.00318,2742.071296,23.64500413,21
1.71568E+12,34.220947,2741.940224,23.77267027,21
1.71568E+12,33.45084,2742.132736,23.02832662,21
1.71568E+12,34.857033,2743.074816,24.33175967,21
1.71568E+12,33.649956,2742.648832,23.24900007,21
1.71568E+12,34.82412,2742.358016,24.20902796,21
1.71568E+12,33.455647,2743.144448,22.98970591,21
1.71568E+12,34.802635,2742.64064,24.13505744,21
1.71568E+12,33.125763,2742.464512,22.71907064,21
1.71568E+12,34.72249,2741.030912,24.03877282,21
1.71568E+12,33.339752,2741.12512,22.77687254,21
1.71568E+12,34.650925,2741.12512,23.81352158,21
1.71568E+12,33.26278,2740.457472,22.68258003,21
1.71568E+12,34.2392,2740.40832,23.61621196,21
1.71568E+12,33.112667,2740.461568,22.66209213,21
1.71568E+12,34.335503,2741.456896,23.67066718,21
1.71568E+12,33.460247,2740.16256,22.81536365,21
1.71568E+12,34.83016,2740.16256,23.96772694,21
1.71568E+12,32.891045,2739.67104,22.57136359,21
1.71568E+12,33.36956,2718.830592,23.7604867,21
1.71568E+12,33.275684,2719.105024,22.73198296,21
1.71568E+12,33.275684,2719.105024,22.73198296,22
1.71568E+12,34.667526,2719.105024,23.90412534,22
1.71568E+12,15.510101,2647.998464,8.960580884,22
1.71568E+12,28.752792,2853.138432,18.73779713,22
1.71568E+12,34.544052,2857.472,23.75413419,22
1.71568E+12,31.57659,2816.008192,21.30150923,22
1.71568E+12,34.612682,2818.404352,23.93022176,22
1.71568E+12,33.429264,2818.82624,22.97016397,22
1.71568E+12,34.330082,2818.82624,23.67442033,22
1.71568E+12,34.460808,2819.330048,23.95817603,22
1.71568E+12,33.269756,2819.330048,22.8781745,22
1.71568E+12,35.252865,2820.34176,24.66415325,22
1.71568E+12,33.68421,2821.513216,23.17540125,22
1.71568E+12,34.93999,2821.513216,24.44828807,22
1.71568E+12,33.386826,2821.640192,22.96163737,22
1.71568E+12,34.83493,2821.640192,24.21304602,22
1.71568E+12,33.169518,2822.49216,22.7574912,22
1.71568E+12,34.71659,2822.762496,24.11075256,22
1.71568E+12,33.205276,2822.807552,22.71421648,22
1.71568E+12,34.522358,2822.807552,23.88930219,22
1.71568E+12,33.37417,2823.274496,22.8803343,22
1.71568E+12,34.617596,2823.274496,23.9092673,22
1.71568E+12,33.25854,2823.315456,22.73228236,22
1.71568E+12,34.500675,2823.315456,23.81293115,22
1.71568E+12,33.219925,2823.892992,22.66372838,22
1.71568E+12,34.350605,2824.339456,23.69826461,22
1.71568E+12,33.419422,2824.380416,22.74101579,22
1.71568E+12,34.6813,2824.556544,23.89092871,22
1.71568E+12,33.232723,2824.597504,22.75220605,22
1.71568E+12,34.633144,2824.597504,23.848253,22
1.71568E+12,33.15447,2824.638464,22.66071256,22
1.71568E+12,34.42707,2825.64608,23.74046654,22
1.71568E+12,33.78256,2825.68704,23.13674593,22
1.71568E+12,34.68892,2825.68704,24.14806002,22
1.71568E+12,33.34824,2826.334208,22.90594923,22
1.71568E+12,33.34824,2826.334208,22.90594923,23
1.71568E+12,34.22724,2827.153408,23.74304075,23
1.71568E+12,10.830439,2940.694528,5.884895032,23
1.71568E+12,34.313477,2945.511424,23.50045667,23
1.71568E+12,31.660732,2898.137088,21.26918825,23
1.71568E+12,34.62276,2903.617536,24.03360717,23
1.71568E+12,32.982635,2906.959872,22.66516611,23
1.71568E+12,34.84412,2908.127232,24.18913656,23
1.71568E+12,33.54085,2908.11904,23.03783947,23
1.71568E+12,34.997116,2908.659712,24.47124137,23
1.71568E+12,33.68929,2908.811264,23.20479524,23
1.71568E+12,34.44924,2909.0816,23.97395861,23
1.71568E+12,32.918037,2910.060544,22.66064594,23
1.71568E+12,34.713478,2910.060544,24.34988029,23
1.71568E+12,33.312008,2910.158848,22.8144255,23
1.71568E+12,34.842472,2910.158848,24.13207595,23
1.71568E+12,33.284184,2910.457856,22.75182701,23
1.71568E+12,34.739677,2910.445568,23.99509575,23
1.71568E+12,33.161545,2910.49472,22.59125199,23
1.71568E+12,34.37001,2910.49472,23.75044946,23
1.71568E+12,32.829468,2910.601216,22.32307618,23
1.71568E+12,34.107883,2910.703616,23.5219063,23
1.71569E+12,33.333336,2911.240192,22.7510524,23
1.71569E+12,34.49092,2891.845632,23.72503392,23
1.71569E+12,33.222614,2901.082112,22.72730472,23
1.71569E+12,34.299053,2901.856256,23.56823357,23
1.71569E+12,33.81555,2902.58944,23.18297279,23
1.71569E+12,33.81555,2902.58944,23.18297279,24
1.71569E+12,33.977776,2902.58944,23.30568891,24
1.71569E+12,10.747251,3024.2816,5.871430939,24
1.71569E+12,34.652824,2974.511104,23.73269544,24
1.71569E+12,31.28627,2993.954816,21.06376232,24
1.71569E+12,34.735764,2992.889856,23.96567468,24
1.71569E+12,33.64299,2993.4592,23.04389729,24
1.71569E+12,35.138615,2993.88928,24.44501815,24
1.71569E+12,33.534084,2994.204672,22.97346509,24
1.71569E+12,34.959297,2994.204672,24.36813688,24
1.71569E+12,33.789013,2994.016256,23.228683,24
1.71569E+12,35.04048,2994.372608,24.42463584,24
1.71569E+12,33.409992,2973.958144,22.98723798,24
1.71569E+12,35.20474,2978.254848,,24
1.71569E+12,33.544914,2982.940672,23.03913384,24
1.71569E+12,35.217445,2983.19872,24.4449497,24
1.71569E+12,33.316315,2985.848832,22.82133174,24
1.71569E+12,34.968056,2986.110976,24.26828421,24
1.71569E+12,33.52456,2986.151936,22.92890457,24
1.71569E+12,34.698578,2986.151936,24.04946809,24
1.71569E+12,33.260605,2985.742336,22.74562618,24
1.71569E+12,34.656254,2984.783872,23.93539749,24
1.71569E+12,33.059326,2984.865792,22.5265746,24
1.71569E+12,34.540676,2985.75872,23.82201627,24
1.71569E+12,33.03577,2985.652224,22.51641865,24
1.71569E+12,34.34389,2985.537536,23.69749542,24
1.71569E+12,33.48867,2985.619456,22.93398818,24
1.71569E+12,33.81986,2985.885696,23.26365088,24
1.71569E+12,34.140717,2985.017344,23.49027421,24
1.71569E+12,33.65696,2985.017344,23.02217213,24
1.71569E+12,34.89795,2985.79968,24.24610157,24
1.71569E+12,33.356785,2986.102784,22.9019689,24
1.71569E+12,34.97043,2985.955328,24.38852019,24
1.71569E+12,33.687737,2985.807872,23.12805173,24
1.71569E+12,34.939682,2985.807872,24.21723027,24
1.71569E+12,33.27562,2985.730048,22.89235842,24
1.71569E+12,35.13236,2985.30816,24.41617377,24
1.71569E+12,33.433445,2985.353216,23.09487996,24
1.71569E+12,35.04559,2985.295872,24.47167871,24
1.71569E+12,33.276157,2985.340928,22.89382258,24
1.71569E+12,34.760723,2984.800256,24.31141233,24
1.71569E+12,33.32057,2984.841216,22.84315364,24
1.71569E+12,34.967194,2984.841216,24.35614869,24
1.71569E+12,33.116634,2985.00096,22.7641188,24
1.71569E+12,34.846733,2984.423424,24.14407929,24
1.71569E+12,33.24808,2984.456192,22.75176138,24
1.71569E+12,35.010384,2984.448,24.18266905,24
1.71569E+12,33.4923,2984.48896,22.97987391,24
1.71569E+12,33.4923,2984.48896,22.97987391,25
1.71569E+12,34.77315,2983.153664,24.18259381,25
1.71569E+12,11.064311,3029.078016,6.080443242,25
1.71569E+12,33.098274,3108.00384,22.36427056,25
1.71569E+12,32.065807,3021.459456,21.71579203,25
1.71569E+12,34.12179,3067.539456,23.52633364,25
1.71569E+12,33.275852,3070.23872,22.74634135,25
1.71569E+12,34.991642,3070.52544,24.35760641,25
1.71569E+12,32.824284,3070.865408,22.52616782,25
1.71569E+12,34.979717,3069.68576,24.38606476,25
1.71569E+12,33.690254,3070.152704,23.23299134,25
1.71569E+12,34.97208,3070.152704,24.39261539,25
1.71569E+12,33.697407,3068.563456,23.14893028,25
1.71569E+12,34.887867,3068.563456,24.28600276,25
1.71569E+12,33.764137,3068.649472,23.22954074,25
1.71569E+12,35.003525,3068.403712,24.35874427,25
1.71569E+12,33.592693,3068.04736,23.10519926,25
1.71569E+12,35.176235,3067.252736,24.58672929,25
1.71569E+12,32.88297,3067.293696,22.54913619,25
1.71569E+12,34.974827,3065.925632,24.21660471,25
1.71569E+12,33.2544,3065.278464,22.78097913,25
1.71569E+12,34.608738,3064.188928,23.90490352,25
1.71569E+12,32.777176,3064.229888,22.44980756,25
1.71569E+12,34.591846,3063.504896,23.86126993,25
1.71569E+12,32.822826,3060.154368,22.51082191,25
1.71569E+12,34.60059,3056.439296,23.8962143,25
1.71569E+12,33.050793,3051.290624,22.55911006,25
1.71569E+12,34.471294,3049.689088,23.72496282,25
1.71569E+12,33.28387,3050.000384,22.73112696,25
1.71569E+12,34.36104,3050.000384,23.72307004,25
1.71569E+12,33.55009,3050.041344,22.94632592,25
1.71569E+12,34.228447,3047.784448,23.68707073,25
1.71569E+12,34.342392,3047.796736,23.66223294,25
1.71569E+12,33.454407,3047.776256,22.94101317,25
1.71569E+12,34.820282,3047.800832,24.32825516,25
1.71569E+12,33.538265,3047.8336,23.06103828,25
1.71569E+12,35.037807,3045.51936,24.48813702,25
1.71569E+12,33.649956,3045.277696,23.21748756,25
1.71569E+12,35.082073,3018.223616,24.53938188,25
1.71569E+12,33.32061,3035.521024,23.0275284,25
1.71569E+12,34.66069,3030.319104,24.19248699,25
1.71569E+12,33.62302,3031.072768,23.10198343,25
1.71569E+12,34.890266,3031.343104,24.26367029,26
1.71569E+12,21.680426,2899.509248,13.25993586,26
1.71569E+12,22.53682,3152.592896,13.87441991,26
1.71569E+12,34.53159,3154.874368,23.8076673,26
1.71569E+12,31.592756,3151.306752,21.32437437,26
1.71569E+12,34.633865,3150.987264,23.9862414,26
1.71569E+12,33.550888,3151.413248,23.03944616,26
1.71569E+12,35.338737,3151.577088,24.63858619,26
1.71569E+12,33.119194,3151.896576,22.84553327,26
1.71569E+12,34.883125,3151.896576,24.31241057,26
1.71569E+12,33.67611,3152.22016,23.18745742,26
1.71569E+12,34.446655,3150.651392,23.92560922,26
1.71569E+12,33.18205,3094.962176,22.87013948,26
1.71569E+12,34.078068,3099.836416,23.48412991,26
1.71569E+12,34.53463,3100.741632,23.92470366,26
1.71569E+12,33.534473,3101.663232,23.0358764,26
1.71569E+12,34.601196,3101.933568,24.05167423,26
1.71569E+12,33.593143,3102.18752,22.9833746,26
1.71569E+12,34.878193,3102.457856,24.1567508,26
1.71569E+12,33.3547,3102.601216,,26
1.71569E+12,34.56277,3103.072256,23.83736724,26
1.71569E+12,33.001404,3102.80192,22.60936009,26
1.71569E+12,34.662655,3102.80192,23.92428779,26
1.71569E+12,33.3205,3102.949376,22.61577651,26
1.71569E+12,34.625225,3102.949376,23.91492552,26
1.71569E+12,33.483494,3103.260672,22.7853009,26
1.71569E+12,34.35901,3103.260672,23.64795097,26
1.71569E+12,33.445053,3103.301632,22.76807341,26
1.71569E+12,34.86375,3103.301632,23.80932364,26
1.71569E+12,33.40839,3103.4368,22.79729471,26
1.71569E+12,34.802414,3103.4368,23.99190645,26
1.71569E+12,33.378292,3103.510528,22.74749364,26
1.71569E+12,34.924717,3103.510528,24.0151497,26
1.71569E+12,33.312004,3104.37888,22.80862826,26
1.71569E+12,34.62818,3104.370688,24.03699702,26
1.71569E+12,34.016605,3104.407552,23.32768074,26
1.71569E+12,35.281174,3104.89088,24.54293782,26
1.71569E+12,33.31643,3105.087488,22.89816019,26
1.71569E+12,35.22457,3105.087488,24.48084417,26
1.71569E+12,33.709167,3105.36192,23.17552322,26
1.71569E+12,34.597004,3105.36192,23.96721044,26
1.71569E+12,34.232033,3105.406976,23.67107719,26
1.71569E+12,34.232033,3105.406976,23.67107719,27
1.71569E+12,33.519054,3105.406976,23.01882314,27
1.71569E+12,10.715185,3228.868608,5.818764723,27
1.71569E+12,34.46814,3232.272384,23.6583999,27
1.71569E+12,31.437891,3187.544064,21.18118412,27
1.71569E+12,34.69257,3193.708544,23.83376557,27
1.71569E+12,33.72582,3196.645376,23.0274254,27
1.71569E+12,34.906326,3197.329408,24.16496623,27
1.71569E+12,33.131046,3197.857792,22.79283792,27
1.71569E+12,35.33174,3198.6688,24.6813172,27
1.71569E+12,33.81017,3199.377408,23.28192731,27
1.71569E+12,35.367188,3199.377408,24.63102892,27
1.71569E+12,33.70389,3199.475712,23.18236182,27
1.71569E+12,35.034668,3199.475712,24.34075914,27
1.71569E+12,33.579597,3199.827968,23.1025683,27
1.71569E+12,34.91484,3199.827968,24.32746342,27
1.71569E+12,33.599228,3199.873024,23.13218173,27
1.71569E+12,34.991642,3200.1024,24.22494365,27
1.71569E+12,33.625637,3200.262144,23.01126355,27
1.71569E+12,35.140198,3200.262144,24.30907305,27
1.71569E+12,33.664772,3200.3072,23.00370127,27
1.71569E+12,34.598427,3200.3072,23.88437627,27
1.71569E+12,33.049175,3200.34816,22.63237861,27
1.71569E+12,34.3045,3200.34816,23.58726655,27
1.71569E+12,33.572895,3200.397312,22.9911345,27
1.71569E+12,33.736725,3200.397312,23.13244737,27
1.71569E+12,34.111195,3200.438272,23.50836253,27
1.71569E+12,33.419254,3200.483328,22.79159524,27
1.71569E+12,34.424873,3200.483328,23.89252345,27
1.71569E+12,33.39776,3200.524288,22.84098285,27
1.71569E+12,34.724,3200.524288,24.06459803,27
1.71569E+12,34.724,3200.524288,24.06459803,28
1.71569E+12,29.169619,3201.622016,19.1777186,28
1.71569E+12,15.244481,3323.011072,8.701511541,28
1.71569E+12,34.42581,3325.657088,23.69108113,28
1.71569E+12,31.864298,3282.550784,21.43635907,28
1.71569E+12,34.541508,3285.52448,23.75999438,28
1.71569E+12,33.40168,3288.694784,22.77235122,28
1.71569E+12,34.7063,3288.694784,24.04102162,28
1.71569E+12,33.53482,3289.64096,23.02835055,28
1.71569E+12,34.74965,3289.51808,24.06151671,28
1.71569E+12,33.532974,3290.038272,23.04331097,28
1.71569E+12,34.70247,3289.51808,24.11326972,28
1.71569E+12,33.81174,3290.35776,23.17692354,28
1.71569E+12,34.766045,3290.35776,24.3157436,28
1.71569E+12,33.862026,3290.443776,23.25355287,28
1.71569E+12,35.112396,3290.443776,24.44404415,28
1.71569E+12,33.28446,3290.497024,22.76241581,28
1.71569E+12,35.047447,3290.759168,24.33934108,28
1.71569E+12,33.161217,3290.800128,22.70618977,28
1.71569E+12,34.345512,3291.070464,23.67518014,28
1.71569E+12,33.35456,3290.853376,22.74984279,28
1.71569E+12,33.51966,3290.484736,22.83702378,28
1.71569E+12,34.387276,3290.525696,23.63347226,28
1.71569E+12,33.372017,3290.873856,22.63652473,28
1.71569E+12,34.706825,3291.049984,24.02084226,28
